congress,district,state,party,name,dwnom1,dwnom2
92,5,NORTH C,Republican,MIZELL W,0.254000008,0.229000002
92,6,NORTH C,Democrat,PREYER L,-0.196999997,0.314999998
92,7,NORTH C,Democrat,LENNON A,0.159999996,0.874000013
92,8,NORTH C,Republican,RUTH E,0.305999994,0.287
92,9,NORTH C,Republican,JONAS C,0.337000012,0.147
92,10,NORTH C,Republican,BROYHILL J,0.231999993,-0.028999999
92,11,NORTH C,Democrat,TAYLOR R,-0.037999999,0.560000002
92,1,NORTH D,Republican,ANDREWS M,0.088,-0.066
92,2,NORTH D,Democrat,LINK A,-0.391000003,0.111000001
92,1,OHIO,Republican,KEATING W,0.216999993,-0.48300001
92,2,OHIO,Republican,CLANCY D,0.368999988,-0.037999999
92,3,OHIO,Republican,WHALEN C,-0.160999998,-0.723999977
92,4,OHIO,Republican,MCCULLOCH W,0.173999995,-0.384000003
92,5,OHIO,Republican,LATTA D,0.340000004,-0.136000007
92,6,OHIO,Republican,HARSHA W,0.172999993,0.074000001
92,7,OHIO,Republican,BROWN C,0.254000008,-0.409000009
92,8,OHIO,Republican,BETTS J,0.345999986,-0.165999994
92,9,OHIO,Democrat,ASHLEY T,-0.331,0.017999999
92,10,OHIO,Republican,MILLER C,0.360000014,-0.363999993
92,11,OHIO,Republican,STANTON J,0.105999999,-0.379999995
92,12,OHIO,Republican,DEVINE S,0.470999986,-0.005
92,13,OHIO,Republican,MOSHER C,0.07,-0.992999971
92,14,OHIO,Democrat,SEIBERLING,-0.493999988,-0.370000005
92,15,OHIO,Republican,WYLIE C,0.196999997,-0.203999996
92,16,OHIO,Republican,BOW F,0.330000013,-0.317999989
92,17,OHIO,Republican,ASHBROOK J,0.579999983,0.147
92,18,OHIO,Democrat,HAYS W,-0.326000005,0.651000023
92,19,OHIO,Democrat,CARNEY C,-0.460000008,0.342999995
92,20,OHIO,Democrat,STANTON J,-0.289000005,0.037999999
92,21,OHIO,Democrat,STOKES L,-0.629000008,-0.261000007
92,22,OHIO,Democrat,VANIK C,-0.375999987,-0.370000005
92,23,OHIO,Republican,MINSHALL W,0.223000005,-0.177000001
92,24,OHIO,Republican,POWELL W,0.361000001,0.114
92,1,OKLAHOM,Republican,BELCHER R,0.268000007,0.056000002
92,2,OKLAHOM,Democrat,EDMONDSON,-0.305999994,0.691999972
92,3,OKLAHOM,Democrat,ALBERT C,-0.426999986,0.558000028
92,4,OKLAHOM,Democrat,STEED T,-0.243000001,0.912999988
92,5,OKLAHOM,Democrat,JARMAN J,0.136000007,0.49000001
92,6,OKLAHOM,Republican,CAMP J N,0.407000005,0.273999989
92,1,OREGON,Republican,WYATT W,0.079000004,-0.178000003
92,2,OREGON,Democrat,ULLMAN A,-0.328000009,0.442000002
92,3,OREGON,Democrat,GREEN E,-0.104000002,0.250999987
92,4,OREGON,Republican,DELLENBACK,0.216000006,-0.915000021
92,1,PENNSYL,Democrat,BARRETT W,-0.479999989,0.296000004
92,2,PENNSYL,Democrat,NIX R,-0.536000013,0.312999994
92,3,PENNSYL,Democrat,BYRNE J,-0.395000011,0.254999995
92,4,PENNSYL,Democrat,EILBERG J,-0.430000007,0.158999994
92,5,PENNSYL,Democrat,GREEN W,-0.423000008,-0.372999996
92,6,PENNSYL,Democrat,YATRON G,-0.193000004,0.050999999
92,7,PENNSYL,Republican,WILLIAMS L,0.181999996,-0.128000006
92,8,PENNSYL,Republican,BIESTER E,-0.017000001,-0.777999997
92,9,PENNSYL,Republican,WARE J,0.284000009,-0.400999993
92,10,PENNSYL,Republican,MCDADE J,0.002,-0.483999997
92,11,PENNSYL,Democrat,FLOOD D,-0.361999989,0.509000003
92,12,PENNSYL,Republican,WHALLEY J,0.280000001,-0.164000005
92,13,PENNSYL,Republican,COUGHLIN L,0.122000001,-0.893000007
92,14,PENNSYL,Democrat,MOORHEAD W,-0.407000005,0.085000001
92,15,PENNSYL,Democrat,ROONEY F,-0.330000013,0.239999995
92,16,PENNSYL,Republican,ESHLEMAN E,0.248999998,-0.252999991
92,17,PENNSYL,Republican,SCHNEEBELI,0.409000009,-0.615999997
92,18,PENNSYL,Republican,HEINZ H,0.018999999,-0.727999985
92,19,PENNSYL,Republican,GOODLING G,0.493000001,-0.082999997
92,20,PENNSYL,Democrat,GAYDOS J,-0.296999991,0.354000002
92,21,PENNSYL,Democrat,DENT J,-0.331,0.529999971
92,22,PENNSYL,Republican,SAYLOR J,0.147,-0.100000001
92,23,PENNSYL,Republican,JOHNSON A,0.181999996,-0.107000001
92,24,PENNSYL,Democrat,VIGORITO J,-0.298999995,0.286000013
92,25,PENNSYL,Democrat,CLARK F,-0.294999987,0.504000008
92,26,PENNSYL,Democrat,MORGAN T,-0.372999996,0.409999996
92,27,PENNSYL,Republican,FULTON J,0.014,-0.397000015
92,27,PENNSYL,Republican,CONOVER W,0.273000002,-0.646000028
92,1,RHODE I,Democrat,STGERMAIN F,-0.347000003,-0.061000001
92,2,RHODE I,Democrat,TIERNAN R,-0.377999991,0.026000001
92,1,SOUTH C,Democrat,DAVIS M,-0.157000005,0.795000017
92,2,SOUTH C,Republican,SPENCE F,0.222000003,0.300000012
92,3,SOUTH C,Democrat,DORN W,0.02,0.75999999
92,4,SOUTH C,Democrat,MANN J,0.028999999,0.423999995
92,5,SOUTH C,Democrat,GETTYS T,-0.061999999,0.861000001
92,6,SOUTH C,Democrat,MCMILLAN J,0.093000002,1.016000032
92,1,SOUTH D,Democrat,DENHOLM F,-0.400000006,0.779999971
92,2,SOUTH D,Democrat,ABOUREZK J,-0.601999998,0.123000003
92,1,TENNESS,Republican,QUILLEN J,0.224000007,0.26699999
92,2,TENNESS,Republican,DUNCAN J,0.194999993,0.215000004
92,3,TENNESS,Republican,BAKER L,0.31099999,0.298999995
92,4,TENNESS,Democrat,EVINS J,-0.296999991,0.903999984
92,5,TENNESS,Democrat,FULTON R,-0.312999994,0.347000003
92,6,TENNESS,Democrat,ANDERSON W,-0.314999998,0.476999998
92,7,TENNESS,Democrat,BLANTON R,-0.199000001,0.827000022
92,8,TENNESS,Democrat,JONES E,-0.133000001,0.885999978
92,9,TENNESS,Republican,KUYKENDALL,0.254999995,0.081
92,1,TEXAS,Democrat,PATMAN W,-0.36500001,0.860000014
92,2,TEXAS,Democrat,DOWDY J,0.159999996,0.867999971
92,3,TEXAS,Republican,COLLINS J,0.597000003,-0.009
92,4,TEXAS,Democrat,ROBERTS R,-0.046,1.031000018
92,5,TEXAS,Democrat,CABELL E,-0.101000004,0.941999972
92,6,TEXAS,Democrat,TEAGUE O,-0.023,1.004999995
92,7,TEXAS,Republican,ARCHER W,0.421999991,0.061000001
92,8,TEXAS,Democrat,ECKHARDT B,-0.556999981,0.022
92,9,TEXAS,Democrat,BROOKS J,-0.356000006,0.782999992
92,10,TEXAS,Democrat,PICKLE J,-0.166999996,0.573000014
92,11,TEXAS,Democrat,POAGE W,0.014,1.164000034
92,12,TEXAS,Democrat,WRIGHT J,-0.337000012,0.723999977
92,13,TEXAS,Democrat,PURCELL G,-0.112000003,1.050999999
92,14,TEXAS,Democrat,YOUNG J,-0.256000012,0.921999991
92,15,TEXAS,Democrat,DELAGARZA E,-0.170000002,0.768999994
92,16,TEXAS,Democrat,WHITE R,-0.115000002,0.629999995
92,17,TEXAS,Democrat,BURLESON O,0.156000003,1.088000059
92,18,TEXAS,Republican,PRICE R,0.323000014,0.419999987
92,19,TEXAS,Democrat,MAHON G,-0.107000001,0.873000026
92,20,TEXAS,Democrat,GONZALEZ H,-0.56400001,0.883000016
92,21,TEXAS,Democrat,FISHER O,0.105999999,0.889999986
92,22,TEXAS,Democrat,CASEY R,-0.052999999,0.839999974
92,23,TEXAS,Democrat,KAZEN A,-0.213,0.75
92,1,UTAH,Democrat,MCKAY K,-0.272000015,0.546000004
92,2,UTAH,Republican,LLOYD S,0.224000007,-0.331999987
92,1,VERMONT,Republican,STAFFORD R,0.041000001,-0.552999973
92,1,VERMONT,Republican,MALLARY R,0.243000001,-0.781000018
92,1,VIRGINI,Democrat,DOWNING T,0.008,0.665000021
92,2,VIRGINI,Republican,WHITEHURST,0.178000003,0.046999998
92,3,VIRGINI,Democrat,SATTERFIELD,0.287,0.834999979
92,4,VIRGINI,Democrat,ABBITT W,0.245000005,0.861000001
92,5,VIRGINI,Democrat,DANIEL W,0.206,0.728999972
92,6,VIRGINI,Republican,POFF R,0.238000005,-0.016000001
92,7,VIRGINI,Republican,ROBINSON J,0.333000004,0.317999989
92,8,VIRGINI,Republican,SCOTT W,0.296000004,0.224000007
92,9,VIRGINI,Republican,WAMPLER W,0.147,0.158000007
92,10,VIRGINI,Republican,BROYHILL J,0.182999998,0.162
92,1,WASHING,Republican,PELLY T,0.202999994,-0.481000006
92,2,WASHING,Democrat,MEEDS L,-0.442000002,0.238000005
92,3,WASHING,Democrat,HANSEN J,-0.379999995,0.416999996
92,4,WASHING,Democrat,MCCORMACK M,-0.351999998,0.223000005
92,5,WASHING,Democrat,FOLEY T,-0.279000014,0.111000001
92,6,WASHING,Democrat,HICKS F,-0.372000009,0.458000004
92,7,WASHING,Democrat,ADAMS B,-0.352999985,-0.097000003
92,1,WEST VI,Democrat,MOLLOHAN R,-0.308999985,0.625999987
92,2,WEST VI,Democrat,STAGGERS H,-0.331,0.433999985
92,3,WEST VI,Democrat,SLACK J,-0.238999993,0.652999997
92,4,WEST VI,Democrat,HECHLER K,-0.252000004,-0.646000028
92,5,WEST VI,Democrat,KEE J,-0.32100001,0.639999986
92,1,WISCONS,Democrat,ASPIN L,-0.388999999,-0.42899999
92,2,WISCONS,Democrat,KASTENMEIER,-0.497999996,-0.497999996
92,3,WISCONS,Republican,THOMSON V,0.180000007,-0.133000001
92,4,WISCONS,Democrat,ZABLOCKI C,-0.345999986,0.425999999
92,5,WISCONS,Democrat,REUSS H,-0.481000006,-0.230000004
92,6,WISCONS,Republican,STEIGER W,0.257999986,-0.869000018
92,7,WISCONS,Democrat,OBEY D,-0.453999996,-0.155000001
92,8,WISCONS,Republican,BYRNES J,0.280000001,-0.476999998
92,9,WISCONS,Republican,DAVIS G,0.449000001,-0.409999996
92,10,WISCONS,Republican,OKONSKI A,0.052999999,-0.02
92,1,WYOMING,Democrat,RONCALIO T,-0.361000001,0.356000006
93,0,USA,Republican,NIXON,0.486999989,-0.873000026
93,0,USA,Republican,FORD,0.513000011,-0.85799998
93,1,ALABAMA,Republican,EDWARDS J,0.186000004,0.112000003
93,2,ALABAMA,Republican,DICKINSON W,0.363999993,0.029999999
93,3,ALABAMA,Democrat,NICHOLS B,0.004,0.907000005
93,4,ALABAMA,Democrat,BEVILL T,-0.128000006,0.991999984
93,5,ALABAMA,Democrat,JONES R,-0.314999998,0.86500001
93,6,ALABAMA,Republican,BUCHANAN J,0.108999997,-0.248999998
93,7,ALABAMA,Democrat,FLOWERS W,-0.100000001,0.728999972
93,1,ALASKA,Republican,YOUNG D,0.114,0.046999998
93,1,ARIZONA,Republican,RHODES J,0.196999997,-0.115000002
93,2,ARIZONA,Democrat,UDALL M,-0.370999992,0.059
93,3,ARIZONA,Republican,STEIGER S,0.48300001,0.180999994
93,4,ARIZONA,Republican,CONLAN J,0.493999988,-0.061999999
93,1,ARKANSA,Democrat,ALEXANDER B,-0.282000005,0.897000015
93,2,ARKANSA,Democrat,MILLS W,-0.214000002,0.869000018
93,3,ARKANSA,Republican,HAMMERSCHMI,0.196999997,0.214000002
93,4,ARKANSA,Democrat,THORNTON R,-0.210999995,0.725000024
93,1,CALIFOR,Republican,CLAUSEN D,0.147,-0.013
93,2,CALIFOR,Democrat,JOHNSON H,-0.421000004,0.612999976
93,3,CALIFOR,Democrat,MOSS J,-0.61500001,0.289999992
93,4,CALIFOR,Democrat,LEGGETT R,-0.435000002,0.222000003
93,5,CALIFOR,Democrat,BURTON P,-0.648999989,-0.238999993
93,6,CALIFOR,Republican,MAILLIARD W,0.089000002,-0.532999992
93,6,CALIFOR,Democrat,BURTON  J L,-0.507000029,-0.893999994
93,7,CALIFOR,Democrat,DELLUMS R,-0.672999978,-0.714999974
93,8,CALIFOR,Democrat,STARK F,-0.569999993,-0.569000006
93,9,CALIFOR,Democrat,EDWARDS D,-0.625999987,-0.358999997
93,10,CALIFOR,Republican,GUBSER C,0.201000005,-0.149000004
93,11,CALIFOR,Democrat,RYAN L,-0.31400001,-0.068999998
93,12,CALIFOR,Republican,TALCOTT B,0.207000002,-0.203999996
93,13,CALIFOR,Republican,TEAGUE C,0.225999996,-0.316000015
93,13,CALIFOR,Republican,LAGOMARSINO,0.284000009,-0.282000005
93,14,CALIFOR,Democrat,WALDIE J,-0.666000009,-0.423000008
93,15,CALIFOR,Democrat,MCFALL J,-0.456,0.617999971
93,16,CALIFOR,Democrat,SISK B,-0.308999985,0.625
93,17,CALIFOR,Republican,MCCLOSKEY P,-0.018999999,-0.67900002
93,18,CALIFOR,Republican,MATHIAS R,0.109999999,-0.101000004
93,19,CALIFOR,Democrat,HOLIFIELD C,-0.425999999,0.416999996
93,20,CALIFOR,Republican,MOORHEAD C,0.340999991,-0.144999996
93,21,CALIFOR,Democrat,HAWKINS A,-0.565999985,-0.156000003
93,22,CALIFOR,Democrat,CORMAN J,-0.545000017,0.230000004
93,23,CALIFOR,Republican,CLAWSON D,0.5,0.046
93,24,CALIFOR,Republican,ROUSSELOT J,0.559000015,0.104000002
93,25,CALIFOR,Republican,WIGGINS C,0.300000012,-0.388999999
93,26,CALIFOR,Democrat,REES T,-0.354000002,-0.296999991
93,27,CALIFOR,Republican,GOLDWATER B,0.31400001,-0.077
93,28,CALIFOR,Republican,BELL A,0.158999994,-0.31099999
93,29,CALIFOR,Democrat,DANIELSON G,-0.423000008,0.317000002
93,30,CALIFOR,Democrat,ROYBAL E,-0.609000027,-0.100000001
93,31,CALIFOR,Democrat,WILSON C,-0.328999996,0.435000002
93,32,CALIFOR,Republican,HOSMER C,0.328999996,-0.419999987
93,33,CALIFOR,Republican,PETTIS J,0.167999998,-0.122000001
93,34,CALIFOR,Democrat,HANNA R,-0.354000002,0.093000002
93,35,CALIFOR,Democrat,ANDERSON G,-0.289999992,-0.082999997
93,36,CALIFOR,Republican,KETCHUM W,0.324000001,0.213
93,37,CALIFOR,Democrat,BURKE Y,-0.57099998,-0.119000003
93,38,CALIFOR,Democrat,BROWN G,-0.523000002,-0.006
93,39,CALIFOR,Republican,HINSHAW A,0.246999994,-0.078000002
93,40,CALIFOR,Republican,WILSON B,0.199000001,-0.252999991
93,41,CALIFOR,Democrat,VANDEERLIN,-0.389999986,0.045000002
93,42,CALIFOR,Republican,BURGENER C,0.218999997,-0.037999999
93,43,CALIFOR,Republican,VEYSEY V,0.223000005,-0.108000003
93,1,COLORAD,Democrat,SCHROEDER P,-0.172999993,-0.763000011
93,2,COLORAD,Republican,BROTZMAN D,0.112999998,-0.344000012
93,3,COLORAD,Democrat,EVANS F,-0.312000006,0.165000007
93,4,COLORAD,Republican,JOHNSON J,0.118000001,-0.298999995
93,5,COLORAD,Republican,ARMSTRONG W,0.411000013,-0.298000008
93,1,CONNECT,Democrat,COTTER W,-0.301999986,0.075999998
93,2,CONNECT,Republican,STEELE R,-0.048,-0.444999993
93,3,CONNECT,Democrat,GIAIMO R,-0.305999994,0.153999999
93,4,CONNECT,Republican,MCKINNEY S,-0.01,-0.639999986
93,5,CONNECT,Republican,SARASIN R,0.061999999,-0.56099999
93,6,CONNECT,Democrat,GRASSO E,-0.289999992,-0.094999999
93,1,DELAWAR,Republican,DUPONT P,0.108000003,-0.699999988
93,1,FLORIDA,Democrat,SIKES R,-0.059,0.898999989
93,2,FLORIDA,Democrat,FUQUA D,-0.120999999,0.726999998
93,3,FLORIDA,Democrat,BENNETT C,-0.059,0.356000006
93,4,FLORIDA,Democrat,CHAPPELL B,0.003,0.944000006
93,5,FLORIDA,Democrat,GUNTER B,-0.104000002,0.312000006
93,6,FLORIDA,Republican,YOUNG C,0.25,-0.071000002
93,7,FLORIDA,Democrat,GIBBONS S,-0.180999994,0.153999999
93,8,FLORIDA,Democrat,HALEY J,0.082000002,0.63499999
93,9,FLORIDA,Republican,FREY L,0.217999995,-0.105999999
93,10,FLORIDA,Republican,BAFALIS L,0.273999989,-0.048
93,11,FLORIDA,Democrat,ROGERS P,-0.101999998,0.218999997
93,12,FLORIDA,Republican,BURKE J,0.204999998,-0.013
93,13,FLORIDA,Democrat,LEHMAN W,-0.40200001,0.011
93,14,FLORIDA,Democrat,PEPPER C,-0.409000009,0.453999996
93,15,FLORIDA,Democrat,FASCELL D,-0.382999986,0.280000001
93,1,GEORGIA,Democrat,GINN B,-0.126000002,0.924000025
93,2,GEORGIA,Democrat,MATHIS D,0.02,1.116999984
93,3,GEORGIA,Democrat,BRINKLEY J,-0.024,0.73299998
93,4,GEORGIA,Republican,BLACKBURN B,0.375999987,0.101000004
93,5,GEORGIA,Democrat,YOUNG A,-0.59799999,-0.077
93,6,GEORGIA,Democrat,FLYNT J,0.103,1.050999999
93,7,GEORGIA,Democrat,DAVIS J,-0.128000006,0.758000016
93,8,GEORGIA,Democrat,STUCKEY W,-0.063000001,0.634000003
93,9,GEORGIA,Democrat,LANDRUM P,-0.035999998,0.980000019
93,10,GEORGIA,Democrat,STEPHENS R,-0.135000005,0.887000024
93,1,HAWAII,Democrat,MATSUNAGA S,-0.418000013,0.202000007
93,2,HAWAII,Democrat,MINK P,-0.518000007,-0.005
93,1,IDAHO,Republican,SYMMS S,0.693000019,0.379000008
93,2,IDAHO,Republican,HANSEN O,0.133000001,-0.356000006
93,1,ILLINOI,Democrat,METCALFE J,-0.564999998,-0.057
93,2,ILLINOI,Democrat,MURPHY M,-0.351000011,0.305999994
93,3,ILLINOI,Republican,HANRAHAN R,0.250999987,-0.115999997
93,4,ILLINOI,Republican,DERWINSKI E,0.263999999,-0.458999991
93,5,ILLINOI,Democrat,KLUCZYNSKI,-0.337000012,0.395000011
93,6,ILLINOI,Republican,COLLIER H,0.351000011,-0.372000009
93,7,ILLINOI,Democrat,COLLINS,-0.497999996,-0.050999999
93,8,ILLINOI,Democrat,ROSTENKOWSK,-0.377999991,0.319000006
93,9,ILLINOI,Democrat,YATES S,-0.49000001,-0.48300001
93,10,ILLINOI,Republican,YOUNG S,0.192000002,-0.541000009
93,11,ILLINOI,Democrat,ANNUNZIO F,-0.412999988,0.437999994
93,12,ILLINOI,Republican,CRANE P,0.699999988,-0.004
93,13,ILLINOI,Republican,MCCLORY R,0.201000005,-0.479999989
93,14,ILLINOI,Republican,ERLENBORN J,0.257999986,-0.526000023
93,15,ILLINOI,Republican,ARENDS L,0.268999994,-0.340000004
93,16,ILLINOI,Republican,ANDERSON J,0.082000002,-0.688000023
93,17,ILLINOI,Republican,OBRIEN G,0.174999997,-0.256000012
93,18,ILLINOI,Republican,MICHEL R,0.340999991,-0.216999993
93,19,ILLINOI,Republican,RAILSBACK T,0.068000004,-0.486000001
93,20,ILLINOI,Republican,FINDLEY D,0.158000007,-0.602999985
93,21,ILLINOI,Republican,MADIGAN E,0.096000001,-0.404000014
93,22,ILLINOI,Democrat,SHIPLEY G,-0.256000012,0.587000012
93,23,ILLINOI,Democrat,PRICE M,-0.400999993,0.522000015
93,24,ILLINOI,Democrat,GRAY K,-0.375999987,0.541999996
93,1,INDIANA,Democrat,MADDEN R,-0.402999997,0.134000003
93,2,INDIANA,Republican,LANDGREBE E,0.765999973,-0.033
93,3,INDIANA,Democrat,BRADEMAS J,-0.48300001,0.044
93,4,INDIANA,Democrat,ROUSH J,-0.200000003,-0.030999999
93,5,INDIANA,Republican,HILLIS E,0.094999999,-0.280000001
93,6,INDIANA,Republican,BRAY W,0.296000004,0.039999999
93,7,INDIANA,Republican,MYERS J,0.216000006,0.137999997
93,8,INDIANA,Republican,ZION R,0.280999988,0.055
93,9,INDIANA,Democrat,HAMILTON L,-0.173999995,-0.145999998
93,10,INDIANA,Republican,DENNIS D,0.488000005,-0.423999995
93,11,INDIANA,Republican,HUDNUT W,0.296999991,-0.118000001
93,1,IOWA,Democrat,MEZVINSKY R,-0.426999986,-0.333000004
93,2,IOWA,Democrat,CULVER J,-0.31400001,-0.407999992
93,3,IOWA,Republican,GROSS H,1.610999942,0.460999995
93,4,IOWA,Democrat,SMITH N,-0.296000004,0.217999995
93,5,IOWA,Republican,SCHERLE W,0.368999988,0.316000015
93,6,IOWA,Republican,MAYNE W,0.280999988,-0.441000015
93,1,KANSAS,Republican,SEBELIUS K,0.270999998,0.068000004
93,2,KANSAS,Democrat,ROY W,-0.210999995,0.155000001
93,3,KANSAS,Republican,WINN L,0.210999995,-0.093999997
93,4,KANSAS,Republican,SHRIVER G,0.149000004,-0.147
93,5,KANSAS,Republican,SKUBITZ J,0.144999996,0.017000001
93,1,KENTUCK,Democrat,STUBBLEFIEL,-0.116999999,0.865999997
93,2,KENTUCK,Democrat,NATCHER W,-0.254999995,0.598999977
93,3,KENTUCK,Democrat,MAZZOLI,-0.171000004,-0.123999998
93,4,KENTUCK,Republican,SNYDER G,0.257999986,0.270000011
93,5,KENTUCK,Republican,CARTER T,0.068999998,0.119000003
93,6,KENTUCK,Democrat,BRECKINRIDG,-0.209999993,0.245000005
93,7,KENTUCK,Democrat,PERKINS C,-0.312999994,0.416999996
93,1,LOUISIA,Democrat,HEBERT F,-0.017000001,0.925999999
93,2,LOUISIA,Democrat,BOGGS L,-0.298000008,0.546000004
93,3,LOUISIA,Republican,TREEN D,0.319000006,0.163000003
93,4,LOUISIA,Democrat,WAGGONNER J,0.092,1.110000014
93,5,LOUISIA,Democrat,PASSMAN O,-0.017999999,0.899999976
93,6,LOUISIA,Democrat,RARICK J,0.437000006,0.898999989
93,7,LOUISIA,Democrat,BREAUX J,-0.090999998,0.703999996
93,8,LOUISIA,Democrat,LONG G,-0.263000011,0.665000021
93,1,MAINE,Democrat,KYROS P,-0.352999985,0.07
93,2,MAINE,Republican,COHEN W,0.050999999,-0.654999971
93,1,MARYLAN,Republican,MILLS W,0.224999994,0.129999995
93,1,MARYLAN,Republican,BAUMANN,0.479000002,-0.206
93,2,MARYLAN,Democrat,LONG C,-0.243000001,0.085000001
93,3,MARYLAN,Democrat,SARBANES P,-0.416000009,-0.201000005
93,4,MARYLAN,Republican,HOLT M,0.344000012,0.082000002
93,5,MARYLAN,Republican,HOGAN L,0.141000003,-0.101999998
93,6,MARYLAN,Democrat,BYRON G,0.014,0.497999996
93,7,MARYLAN,Democrat,MITCHELL P,-0.707000017,-0.239999995
93,8,MARYLAN,Republican,GUDE G,-0.103,-0.898999989
93,1,MASSACH,Republican,CONTE S,-0.056000002,-0.681999981
93,2,MASSACH,Democrat,BOLAND E,-0.31400001,-0.030999999
93,3,MASSACH,Democrat,DONOHUE H,-0.368000001,0.078000002
93,4,MASSACH,Democrat,DRINAN R,-0.458999991,-0.731000006
93,5,MASSACH,Republican,CRONIN P,-0.025,-0.416000009
93,6,MASSACH,Democrat,HARRINGTON,-0.497000009,-0.819999993
93,7,MASSACH,Democrat,MACDONALD T,-0.354999989,0.01
93,8,MASSACH,Democrat,ONEILL T,-0.449000001,0.286000013
93,9,MASSACH,Other,MOAKLEY J,-0.426999986,-0.068999998
93,10,MASSACH,Republican,HECKLER M,-0.056000002,-0.694000006
93,11,MASSACH,Democrat,BURKE J,-0.40200001,0.312000006
93,12,MASSACH,Democrat,STUDDS G,-0.404000014,-0.606000006
93,1,MICHIGA,Democrat,CONYERS J,-0.697000027,-0.652999997
93,2,MICHIGA,Republican,ESCH M,0.093999997,-0.568000019
93,3,MICHIGA,Republican,BROWN C,0.239999995,-0.549000025
93,4,MICHIGA,Republican,HUTCHINSON,0.409999996,-0.093999997
93,5,MICHIGA,Republican,FORD G,0.300000012,-0.537999988
93,5,MICHIGA,Democrat,VANDERVEEN,-0.356000006,-0.142000005
93,6,MICHIGA,Republican,CHAMBERLAIN,0.248999998,-0.206
93,7,MICHIGA,Republican,RIEGLE D,-0.104999997,-0.776000023
93,8,MICHIGA,Republican,HARVEY J,0.126000002,-0.50999999
93,8,MICHIGA,Democrat,TRAXLER  B,-0.241999999,0.066
93,9,MICHIGA,Republican,VANDERJAGT,0.180000007,-0.368000001
93,10,MICHIGA,Republican,CEDERBERG E,0.194999993,-0.197999999
93,11,MICHIGA,Republican,RUPPE P,0.131999999,-0.504999995
93,12,MICHIGA,Democrat,OHARA J,-0.412,0.217999995
93,13,MICHIGA,Democrat,DIGGS C,-0.518000007,-0.022
93,14,MICHIGA,Democrat,NEDZI L,-0.402999997,0.101000004
93,15,MICHIGA,Democrat,FORD W,-0.500999987,0.164000005
93,16,MICHIGA,Democrat,DINGELL J,-0.43900001,0.391000003
93,17,MICHIGA,Democrat,GRIFFITHS M,-0.286000013,0.180000007
93,18,MICHIGA,Republican,HUBER R,0.43900001,0.022
93,19,MICHIGA,Republican,BROOMFIELD,0.181999996,-0.319999993
93,1,MINNESO,Republican,QUIE A,0.145999998,-0.465999991
93,2,MINNESO,Republican,NELSEN A,0.263000011,-0.375
93,3,MINNESO,Republican,FRENZEL B,0.210999995,-0.989000022
93,4,MINNESO,Democrat,KARTH J,-0.370000005,0.028999999
93,5,MINNESO,Democrat,FRASER D,-0.458999991,-0.412
93,6,MINNESO,Republican,ZWACH J,0.147,-0.316000015
93,7,MINNESO,Democrat,BERGLAND B,-0.370000005,0.055
93,8,MINNESO,Democrat,BLATNIK J,-0.40200001,0.236000001
93,1,MISSISS,Democrat,WHITTEN J,-0.155000001,0.957000017
93,2,MISSISS,Democrat,BOWEN D,-0.025,0.764999986
93,3,MISSISS,Democrat,MONTGOMERY,0.134000003,1.001000047
93,4,MISSISS,Republican,COCHRAN T,0.184,0.300000012
93,5,MISSISS,Republican,LOTT T,0.243000001,0.446999997
93,1,MISSOUR,Democrat,CLAY W,-0.523999989,-0.56099999
93,2,MISSOUR,Democrat,SYMINGTON J,-0.32100001,0.128999993
93,3,MISSOUR,Democrat,SULLIVAN L,-0.308999985,0.363999993
93,4,MISSOUR,Democrat,RANDALL W,-0.125,0.638000011
93,5,MISSOUR,Democrat,BOLLING R,-0.5,0.291999996
93,6,MISSOUR,Democrat,LITTON J,-0.236000001,0.30399999
93,7,MISSOUR,Republican,TAYLOR G,0.356999993,0.437999994
93,8,MISSOUR,Democrat,ICHORD R,0.096000001,0.736000001
93,9,MISSOUR,Democrat,HUNGATE W,-0.31400001,0.416999996
93,10,MISSOUR,Democrat,BURLISON B,-0.379000008,0.925999999
93,1,MONTANA,Republican,SHOUP D,0.182999998,0.041999999
93,2,MONTANA,Democrat,MELCHER L,-0.335999995,0.284000009
93,1,NEBRASK,Republican,THONE C,0.157000005,-0.207000002
93,2,NEBRASK,Republican,MCCOLLISTER,0.264999986,-0.072999999
93,3,NEBRASK,Republican,MARTIN D,0.338999987,0.134000003
93,1,NEVADA,Republican,TOWELL D,0.217999995,-0.043000001
93,1,NEW HAM,Republican,WYMAN L,0.215000004,-0.068000004
93,2,NEW HAM,Republican,CLEVELAND J,0.182999998,-0.379999995
93,1,NEW JER,Republican,HUNT J,0.254999995,-0.037999999
93,2,NEW JER,Republican,SANDMAN C,0.128000006,-0.107000001
93,3,NEW JER,Democrat,HOWARD J,-0.418000013,0.043000001
93,4,NEW JER,Democrat,THOMPSON F,-0.523000002,-0.078000002
93,5,NEW JER,Republican,FRELINGHUYS,0.188999996,-0.623000026
93,6,NEW JER,Republican,FORSYTHE E,0.193000004,-0.819999993
93,7,NEW JER,Republican,WIDNALL W,0.07,-0.335999995
93,8,NEW JER,Democrat,ROE R,-0.308999985,0.092
93,9,NEW JER,Democrat,HELSTOSKI H,-0.451999992,-0.252000004
93,10,NEW JER,Democrat,RODINO P,-0.458000004,-0.159999996
93,11,NEW JER,Democrat,MINISH J,-0.294,-0.074000001
